Date,Time,Open,High,Low,Close,Volume,,,,,,20240101,230100
2/26/2024,1:33 PM,18013.75,18017.5,18013,18017.25,995,,,,,,20240226,133400
2/26/2024,1:34 PM,18017.5,18020.75,18015.75,18020.5,1151,,,,,,20240226,133500
2/26/2024,1:35 PM,18020.75,18021.75,18016.25,18017.75,970,,,,,,20240226,133600
2/26/2024,1:36 PM,18017.5,18021,18017.25,18019,601,,,,,,20240226,133700
2/26/2024,1:37 PM,18018.75,18020.25,18016.5,18017.5,576,,,,,,20240226,133800
2/26/2024,1:38 PM,18017.75,18017.75,18014,18017,650,,,,,,20240226,133900
2/26/2024,1:39 PM,18016.5,18020.5,18016.25,18019.5,500,,,,,,20240226,134000
2/26/2024,1:40 PM,18019.5,18023.5,18019.25,18021,786,,,,,,20240226,134100
2/26/2024,1:41 PM,18021.25,18028,18021.25,18027.5,1221,,,,,,20240226,134200
2/26/2024,1:42 PM,18027.25,18027.75,18024.25,18026.25,702,,,,,,20240226,134300
2/26/2024,1:43 PM,18026.25,18027,18022.75,18023,495,,,,,,20240226,134400
2/26/2024,1:44 PM,18023,18025.25,18021.25,18021.75,559,,,,,,20240226,134500
2/26/2024,1:45 PM,18021.5,18024.5,18020,18023.5,571,,,,,,20240226,134600
2/26/2024,1:46 PM,18023.75,18024.25,18019.75,18020,561,,,,,,20240226,134700
2/26/2024,1:47 PM,18019.75,18020.75,18015,18018.5,1001,,,,,,20240226,134800
2/26/2024,1:48 PM,18018.5,18018.5,18016.25,18017.5,367,,,,,,20240226,134900
2/26/2024,1:49 PM,18017.5,18018.25,18017,18018,288,,,,,,20240226,135000
2/26/2024,1:50 PM,18017.5,18017.75,18013.25,18015,554,,,,,,20240226,135100
2/26/2024,1:51 PM,18014.75,18015.25,18011.25,18013,786,,,,,,20240226,135200
2/26/2024,1:52 PM,18012.75,18016,18012,18015,540,,,,,,20240226,135300
2/26/2024,1:53 PM,18015,18015.25,18011.75,18013,405,,,,,,20240226,135400
2/26/2024,1:54 PM,18013.25,18015,18012.25,18015,215,,,,,,20240226,135500
2/26/2024,1:55 PM,18014.5,18015.5,18013.25,18014.25,228,,,,,,20240226,135600
2/26/2024,1:56 PM,18013.75,18015,18012.75,18013.25,304,,,,,,20240226,135700
2/26/2024,1:57 PM,18013.25,18015.5,18011.75,18015.25,228,,,,,,20240226,135800
2/26/2024,1:58 PM,18015.5,18017.25,18014.25,18015.75,630,,,,,,20240226,135900
2/26/2024,1:59 PM,18015.75,18018,18015.5,18016.75,413,,,,,,20240226,140000
2/26/2024,2:00 PM,18017,18017,18013.75,18015.5,292,,,,,,20240226,140100
2/26/2024,2:01 PM,18015,18016.25,18011.75,18012.75,569,,,,,,20240226,140200
2/26/2024,2:02 PM,18012.25,18014,18012,18013,192,,,,,,20240226,140300
2/26/2024,2:03 PM,18013.25,18015,18011.25,18015,316,,,,,,20240226,140400
2/26/2024,2:04 PM,18015,18016,18011.25,18011.5,439,,,,,,20240226,140500
2/26/2024,2:05 PM,18011.25,18012.25,18009,18010.75,709,,,,,,20240226,140600
2/26/2024,2:06 PM,18010.5,18012,18007.75,18008.75,543,,,,,,20240226,140700
2/26/2024,2:07 PM,18009,18010.5,18008,18009.5,306,,,,,,20240226,140800
2/26/2024,2:08 PM,18010,18010.25,18006,18007.25,467,,,,,,20240226,140900
2/26/2024,2:09 PM,18007.25,18008.25,18005.5,18006,298,,,,,,20240226,141000
2/26/2024,2:10 PM,18005.5,18008.75,18004,18008.25,665,,,,,,20240226,141100
2/26/2024,2:11 PM,18007.75,18012.75,18007.75,18011.25,784,,,,,,20240226,141200
2/26/2024,2:12 PM,18011.25,18011.5,18007.5,18008.25,339,,,,,,20240226,141300
2/26/2024,2:13 PM,18008.25,18010.75,18007.5,18008.5,278,,,,,,20240226,141400
2/26/2024,2:14 PM,18008.5,18009,18005.75,18006,328,,,,,,20240226,141500
2/26/2024,2:15 PM,18006,18007.5,18005,18006.25,300,,,,,,20240226,141600
2/26/2024,2:16 PM,18006.5,18007,18003.25,18003.75,504,,,,,,20240226,141700
2/26/2024,2:17 PM,18003.75,18005.25,18001.75,18004.75,707,,,,,,20240226,141800
2/26/2024,2:18 PM,18004.75,18005.25,18001.75,18003.5,300,,,,,,20240226,141900
2/26/2024,2:19 PM,18004,18005.25,18003,18003.75,167,,,,,,20240226,142000
2/26/2024,2:20 PM,18003.25,18004,18003,18003.5,105,,,,,,20240226,142100
2/26/2024,2:21 PM,18003.5,18005,18003,18003.25,216,,,,,,20240226,142200
2/26/2024,2:22 PM,18003.5,18004,18002,18002.75,327,,,,,,20240226,142300
2/26/2024,2:23 PM,18002.5,18007,18002.25,18005.5,541,,,,,,20240226,142400
2/26/2024,2:24 PM,18005.25,18006.5,18002.25,18002.5,377,,,,,,20240226,142500
2/26/2024,2:25 PM,18002,18003,17997.75,18000.25,1182,,,,,,20240226,142600
2/26/2024,2:26 PM,18000.75,18001.25,17996,18000.25,1105,,,,,,20240226,142700
2/26/2024,2:27 PM,18001,18007.75,17999.75,18003.75,981,,,,,,20240226,142800
2/26/2024,2:28 PM,18003.75,18006.25,18000.5,18005.5,650,,,,,,20240226,142900
2/26/2024,2:29 PM,18005.5,18008.75,18002,18008.5,825,,,,,,20240226,143000
2/26/2024,2:30 PM,18008.25,18018.5,18006.5,18017,1740,,,,,,20240226,143100
2/26/2024,2:31 PM,18017,18038.5,18009.75,18033,9549,,,,,,20240226,143200
2/26/2024,2:32 PM,18033.25,18050.75,18027.75,18044.5,8759,,,,,,20240226,143300
2/26/2024,2:33 PM,18044.75,18050.25,18022.75,18029.75,8605,,,,,,20240226,143400
2/26/2024,2:34 PM,18029.5,18038.75,18021.25,18026.75,5923,,,,,,20240226,143500
2/26/2024,2:35 PM,18026.5,18028.25,18011,18016.25,6098,,,,,,20240226,143600
2/26/2024,2:36 PM,18016.75,18021,18007.75,18020.25,5681,,,,,,20240226,143700
2/26/2024,2:37 PM,18020,18026.5,18012.25,18020.5,4088,,,,,,20240226,143800
2/26/2024,2:38 PM,18020.5,18033.25,18012.5,18028,5249,,,,,,20240226,143900
2/26/2024,2:39 PM,18028.25,18034.5,18013.25,18015,4174,,,,,,20240226,144000
2/26/2024,2:40 PM,18015.5,18026.25,18014.25,18026.25,3009,,,,,,20240226,144100
2/26/2024,2:41 PM,18026.25,18032.5,18015.25,18019.75,4556,,,,,,20240226,144200
2/26/2024,2:42 PM,18019.25,18027.5,18019.25,18023,2346,,,,,,20240226,144300
2/26/2024,2:43 PM,18024,18028.5,18017.75,18019.25,2119,,,,,,20240226,144400
2/26/2024,2:44 PM,18019.75,18024.5,18006.75,18012.25,4069,,,,,,20240226,144500
2/26/2024,2:45 PM,18012.5,18013.25,17990.75,17992.25,6051,,,,,,20240226,144600
2/26/2024,2:46 PM,17992.25,18005,17985.75,18000.5,8695,,,,,,20240226,144700
2/26/2024,2:47 PM,18000.5,18001.5,17983.5,17985.5,4665,,,,,,20240226,144800
2/26/2024,2:48 PM,17985.75,17987.75,17966,17973.75,9936,,,,,,20240226,144900
2/26/2024,2:49 PM,17973.75,17983.75,17968.25,17978.5,5602,,,,,,20240226,145000
2/26/2024,2:50 PM,17978.5,17995.75,17977.75,17994.75,5839,,,,,,20240226,145100
2/26/2024,2:51 PM,17995,18001.5,17989,17993.25,5409,,,,,,20240226,145200
2/26/2024,2:52 PM,17993,17994.25,17981.5,17983.75,4452,,,,,,20240226,145300
2/26/2024,2:53 PM,17983.25,17991.75,17979.25,17987,3339,,,,,,20240226,145400
2/26/2024,2:54 PM,17987,17999,17986.5,17995.75,3102,,,,,,20240226,145500
2/26/2024,2:55 PM,17996.25,18002.5,17992.5,17997.25,3249,,,,,,20240226,145600
2/26/2024,2:56 PM,17997.75,18000,17989.25,17992.25,2729,,,,,,20240226,145700
2/26/2024,2:57 PM,17992,17992.5,17980.75,17988.25,3410,,,,,,20240226,145800
2/26/2024,2:58 PM,17988,17989.75,17978,17980.5,2195,,,,,,20240226,145900
2/26/2024,2:59 PM,17980.25,17985.75,17975.5,17983.75,2622,,,,,,20240226,150000
2/26/2024,3:00 PM,17983.25,17988.5,17977.25,17985.25,2362,,,,,,20240226,150100
2/26/2024,3:01 PM,17984.75,17987,17967.75,17980,6361,,,,,,20240226,150200
2/26/2024,3:02 PM,17980,17990,17974.75,17981.5,4248,,,,,,20240226,150300
2/26/2024,3:03 PM,17981.75,17992.25,17981.25,17984,3580,,,,,,20240226,150400
2/26/2024,3:04 PM,17984.75,17986.5,17975.75,17978.25,2786,,,,,,20240226,150500
2/26/2024,3:05 PM,17978.5,17996,17977,17994.5,3535,,,,,,20240226,150600
2/26/2024,3:06 PM,17994.75,18006.25,17993.5,17998.25,6458,,,,,,20240226,150700
2/26/2024,3:07 PM,17998.25,18002,17993.75,17999.25,3288,,,,,,20240226,150800
2/26/2024,3:08 PM,17999,18007.5,17996.25,18006.75,3121,,,,,,20240226,150900
2/26/2024,3:09 PM,18006.75,18015.25,18004.75,18008,4858,,,,,,20240226,151000
2/26/2024,3:10 PM,18007.75,18008.5,18000.5,18006.25,2622,,,,,,20240226,151100
2/26/2024,3:11 PM,18005.75,18009.75,18001.5,18003.5,2224,,,,,,20240226,151200
2/26/2024,3:12 PM,18003.75,18003.75,17991.25,18001.5,4363,,,,,,20240226,151300
2/26/2024,3:13 PM,18001.75,18010.5,18001.75,18009,3114,,,,,,20240226,151400
2/26/2024,3:14 PM,18009.25,18015,18003.25,18008,3513,,,,,,20240226,151500
2/26/2024,3:15 PM,18007.75,18009.75,17996.5,17997,3139,,,,,,20240226,151600
2/26/2024,3:16 PM,17997,18005.25,17991.5,18001.75,3182,,,,,,20240226,151700
2/26/2024,3:17 PM,18002.25,18006.75,17998,18005.75,1913,,,,,,20240226,151800
2/26/2024,3:18 PM,18005.25,18013.5,18004.25,18010.75,2942,,,,,,20240226,151900
2/26/2024,3:19 PM,18010.75,18014.75,18007.25,18013,2302,,,,,,20240226,152000
2/26/2024,3:20 PM,18012.75,18025.5,18012.5,18024.25,5413,,,,,,20240226,152100
2/26/2024,3:21 PM,18023.75,18025,18014.25,18022.25,4086,,,,,,20240226,152200
2/26/2024,3:22 PM,18022.25,18029.25,18018.5,18026.25,3302,,,,,,20240226,152300
2/26/2024,3:23 PM,18026.5,18031,18026,18028.5,2915,,,,,,20240226,152400
2/26/2024,3:24 PM,18028.75,18033.5,18027.25,18030,2489,,,,,,20240226,152500
2/26/2024,3:25 PM,18030,18031,18020.75,18022,3149,,,,,,20240226,152600
2/26/2024,3:26 PM,18022,18032.5,18021.5,18029.75,2322,,,,,,20240226,152700
2/26/2024,3:27 PM,18029.25,18041,18029.25,18036,4709,,,,,,20240226,152800
2/26/2024,3:28 PM,18036.5,18037.75,18026.75,18029,3202,,,,,,20240226,152900
2/26/2024,3:29 PM,18029,18030,18018,18022.75,3274,,,,,,20240226,153000
2/26/2024,3:30 PM,18022.75,18024.25,18017,18021,2238,,,,,,20240226,153100
2/26/2024,3:31 PM,18021,18026.5,18006.75,18011.25,5485,,,,,,20240226,153200
2/26/2024,3:32 PM,18011.25,18020.75,18009.25,18019.25,2806,,,,,,20240226,153300
2/26/2024,3:33 PM,18019.5,18030,18017.25,18020.5,3572,,,,,,20240226,153400
2/26/2024,3:34 PM,18020.5,18025.5,18017.5,18023.25,1770,,,,,,20240226,153500
2/26/2024,3:35 PM,18023.5,18034.5,18022.75,18034.5,3048,,,,,,20240226,153600
2/26/2024,3:36 PM,18034.25,18038.25,18033,18033.25,3230,,,,,,20240226,153700
2/26/2024,3:37 PM,18033.25,18040.25,18029,18035.5,2856,,,,,,20240226,153800
2/26/2024,3:38 PM,18035.75,18039.25,18027.5,18029.5,2260,,,,,,20240226,153900
2/26/2024,3:39 PM,18029.5,18033.25,18028.75,18031.25,1206,,,,,,20240226,154000
2/26/2024,3:40 PM,18031,18036.5,18021.75,18024.25,2935,,,,,,20240226,154100
2/26/2024,3:41 PM,18024.75,18025,18012.25,18021,3933,,,,,,20240226,154200
2/26/2024,3:42 PM,18021,18029.25,18018.25,18028,2188,,,,,,20240226,154300
2/26/2024,3:43 PM,18027.75,18031.25,18025,18030,2185,,,,,,20240226,154400
2/26/2024,3:44 PM,18030,18034.25,18029,18031.75,2001,,,,,,20240226,154500
2/26/2024,3:45 PM,18032.25,18037.25,18031.25,18033.75,1748,,,,,,20240226,154600
2/26/2024,3:46 PM,18033.75,18034.5,18027.25,18032,2094,,,,,,20240226,154700
2/26/2024,3:47 PM,18032,18040.25,18031.5,18033.5,3185,,,,,,20240226,154800
2/26/2024,3:48 PM,18033.5,18038.25,18030.75,18034,1458,,,,,,20240226,154900
2/26/2024,3:49 PM,18034,18036,18031.25,18032.25,1114,,,,,,20240226,155000
2/26/2024,3:50 PM,18032.25,18032.75,18025.25,18026.25,2355,,,,,,20240226,155100
2/26/2024,3:51 PM,18026.25,18031,18022,18029.75,2626,,,,,,20240226,155200
2/26/2024,3:52 PM,18029.25,18037.25,18028.5,18036,2589,,,,,,20240226,155300
2/26/2024,3:53 PM,18036,18036,18025.25,18026.5,2289,,,,,,20240226,155400
2/26/2024,3:54 PM,18026.25,18032.25,18024,18030.25,1512,,,,,,20240226,155500
2/26/2024,3:55 PM,18031,18036,18029,18030.5,1693,,,,,,20240226,155600
2/26/2024,3:56 PM,18030.25,18034.25,18028.75,18032.25,786,,,,,,20240226,155700
2/26/2024,3:57 PM,18032.25,18032.75,18027.5,18027.5,1025,,,,,,20240226,155800
2/26/2024,3:58 PM,18027.5,18027.75,18019,18019.75,3767,,,,,,20240226,155900
2/26/2024,3:59 PM,18020,18024.5,18019.25,18020.5,1835,,,,,,20240226,160000
2/26/2024,4:00 PM,18021.5,18024.5,18015.75,18017.25,2267,,,,,,20240226,160100
2/26/2024,4:01 PM,18018,18020.25,18010,18017.75,3204,,,,,,20240226,160200
2/26/2024,4:02 PM,18018,18025.5,18016.25,18022.5,2781,,,,,,20240226,160300
2/26/2024,4:03 PM,18021.75,18024,18012.75,18023,2375,,,,,,20240226,160400
2/26/2024,4:04 PM,18022.5,18030.75,18020.25,18021.75,3145,,,,,,20240226,160500
2/26/2024,4:05 PM,18022,18024.25,18015.5,18018.5,1902,,,,,,20240226,160600
2/26/2024,4:06 PM,18018.25,18019,18012,18016.25,1941,,,,,,20240226,160700
2/26/2024,4:07 PM,18016.25,18018.5,18007.5,18012.75,2914,,,,,,20240226,160800
2/26/2024,4:08 PM,18013,18013.25,17991,18001.25,7563,,,,,,20240226,160900
2/26/2024,4:09 PM,18001.25,18003.5,17997,17998.25,2120,,,,,,20240226,161000
2/26/2024,4:10 PM,17998.25,18012.75,17994.25,18009.5,3871,,,,,,20240226,161100
2/26/2024,4:11 PM,18009.5,18009.5,18004.25,18007.25,1543,,,,,,20240226,161200
2/26/2024,4:12 PM,18007.25,18023,18007.25,18021.5,4256,,,,,,20240226,161300
2/26/2024,4:13 PM,18021.75,18023.25,18013.5,18015,2468,,,,,,20240226,161400
2/26/2024,4:14 PM,18014.75,18014.75,18009,18011.25,1896,,,,,,20240226,161500
2/26/2024,4:15 PM,18011.5,18012.25,18005.5,18010.25,1696,,,,,,20240226,161600
2/26/2024,4:16 PM,18010.5,18013.25,18008,18010.75,1061,,,,,,20240226,161700
2/26/2024,4:17 PM,18010.75,18022.5,18008.75,18020.75,2570,,,,,,20240226,161800
2/26/2024,4:18 PM,18021,18028,18020,18021.5,3207,,,,,,20240226,161900
2/26/2024,4:19 PM,18021.5,18025,18018.5,18018.5,1545,,,,,,20240226,162000
2/26/2024,4:20 PM,18018.5,18021,18016.25,18017,1250,,,,,,20240226,162100
2/26/2024,4:21 PM,18016.75,18019.25,18015.25,18017.5,894,,,,,,20240226,162200
2/26/2024,4:22 PM,18018,18022.25,18017.25,18019,1057,,,,,,20240226,162300
2/26/2024,4:23 PM,18019,18021.5,18012.5,18013.75,1521,,,,,,20240226,162400
2/26/2024,4:24 PM,18013.75,18014.75,18006.5,18008.25,1926,,,,,,20240226,162500
2/26/2024,4:25 PM,18008.25,18008.75,17999,18000.25,3427,,,,,,20240226,162600
2/26/2024,4:26 PM,18000,18012.75,17992.75,18009.75,4574,,,,,,20240226,162700
2/26/2024,4:27 PM,18009.75,18012,18005.5,18007.25,1556,,,,,,20240226,162800
2/26/2024,4:28 PM,18007.5,18010.5,18002.75,18006,1370,,,,,,20240226,162900
2/26/2024,4:29 PM,18006.25,18015.5,18003.5,18014,2130,,,,,,20240226,163000
2/26/2024,4:30 PM,18014,18019,18012.5,18017,1615,,,,,,20240226,163100
2/26/2024,4:31 PM,18017,18021,18014.25,18019,2503,,,,,,20240226,163200
2/26/2024,4:32 PM,18019,18027,18018.25,18025.5,3416,,,,,,20240226,163300
2/26/2024,4:33 PM,18025.5,18030.5,18018.75,18022.75,2538,,,,,,20240226,163400
2/26/2024,4:34 PM,18022.75,18028.25,18022.5,18027.5,1244,,,,,,20240226,163500
2/26/2024,4:35 PM,18027.75,18029,18020.25,18020.75,1350,,,,,,20240226,163600
2/26/2024,4:36 PM,18020.5,18026.5,18017.75,18021,1803,,,,,,20240226,163700
2/26/2024,4:37 PM,18021,18029.75,18019.5,18026.5,1674,,,,,,20240226,163800
2/26/2024,4:38 PM,18027,18029.25,18023,18029,1139,,,,,,20240226,163900
2/26/2024,4:39 PM,18029.5,18036.75,18027.75,18036,3222,,,,,,20240226,164000
2/26/2024,4:40 PM,18035.75,18038,18031.25,18034.75,2303,,,,,,20240226,164100
2/26/2024,4:41 PM,18034.5,18043,18034.5,18039,3206,,,,,,20240226,164200
2/26/2024,4:42 PM,18039.25,18042,18036.5,18038.5,1291,,,,,,20240226,164300
2/26/2024,4:43 PM,18038.75,18039.5,18033.25,18034,1805,,,,,,20240226,164400
2/26/2024,4:44 PM,18034,18036.75,18032.75,18035.5,1162,,,,,,20240226,164500
2/26/2024,4:45 PM,18035.5,18042.75,18035.5,18042,1730,,,,,,20240226,164600
2/26/2024,4:46 PM,18042,18044.5,18038.25,18041,2100,,,,,,20240226,164700
2/26/2024,4:47 PM,18041,18043.25,18037.5,18040.75,1022,,,,,,20240226,164800
2/26/2024,4:48 PM,18040,18048.75,18038.75,18042.25,2325,,,,,,20240226,164900
2/26/2024,4:49 PM,18042.25,18045.25,18041.75,18043.5,1080,,,,,,20240226,165000
2/26/2024,4:50 PM,18043.75,18044.75,18038.75,18043.75,1169,,,,,,20240226,165100
2/26/2024,4:51 PM,18043.75,18047.5,18043.25,18045.75,1587,,,,,,20240226,165200
2/26/2024,4:52 PM,18045.75,18055.5,18043.25,18049.75,4165,,,,,,20240226,165300
2/26/2024,4:53 PM,18049.75,18054.75,18049.5,18053,1627,,,,,,20240226,165400
2/26/2024,4:54 PM,18052.75,18058.5,18049.25,18057.25,2323,,,,,,20240226,165500
2/26/2024,4:55 PM,18057.25,18058.5,18053,18055.5,1833,,,,,,20240226,165600
2/26/2024,4:56 PM,18055.5,18056,18050,18050.5,1401,,,,,,20240226,165700
2/26/2024,4:57 PM,18050.5,18054.25,18048.5,18053.25,1240,,,,,,20240226,165800
2/26/2024,4:58 PM,18053.5,18054.5,18046.5,18052,1454,,,,,,20240226,165900
2/26/2024,4:59 PM,18052.25,18054.5,18047.5,18048.25,1028,,,,,,20240226,170000
2/26/2024,5:00 PM,18048,18048.25,18044,18046,1961,,,,,,20240226,170100
2/26/2024,5:01 PM,18046,18047,18030.25,18032,4510,,,,,,20240226,170200
2/26/2024,5:02 PM,18032,18034.75,18021.75,18024.25,4088,,,,,,20240226,170300
2/26/2024,5:03 PM,18024.5,18028.25,18019.5,18020,2329,,,,,,20240226,170400
2/26/2024,5:04 PM,18020.25,18030.5,18020,18029.25,1951,,,,,,20240226,170500
2/26/2024,5:05 PM,18029.5,18032,18026.25,18030.25,1278,,,,,,20240226,170600
2/26/2024,5:06 PM,18030,18032,18026,18029.5,1136,,,,,,20240226,170700
2/26/2024,5:07 PM,18029,18033.75,18027.25,18030.25,1262,,,,,,20240226,170800
2/26/2024,5:08 PM,18030.5,18036.5,18029.5,18035.75,1211,,,,,,20240226,170900
2/26/2024,5:09 PM,18035.5,18037.25,18032.25,18033.75,1175,,,,,,20240226,171000
2/26/2024,5:10 PM,18034,18034,18026.25,18027.25,1331,,,,,,20240226,171100
2/26/2024,5:11 PM,18027.25,18032.25,18024,18030,1415,,,,,,20240226,171200
2/26/2024,5:12 PM,18030,18033.75,18027.5,18033.75,892,,,,,,20240226,171300
2/26/2024,5:13 PM,18033.5,18038.75,18033.5,18037.5,1354,,,,,,20240226,171400
2/26/2024,5:14 PM,18037.25,18041,18036,18040.5,1482,,,,,,20240226,171500
2/26/2024,5:15 PM,18040.5,18041.75,18037.75,18041,1164,,,,,,20240226,171600
2/26/2024,5:16 PM,18041,18042.75,18036.25,18037,1450,,,,,,20240226,171700
2/26/2024,5:17 PM,18036.75,18040.75,18035,18040,878,,,,,,20240226,171800
2/26/2024,5:18 PM,18040.25,18040.5,18035.25,18037.75,719,,,,,,20240226,171900
2/26/2024,5:19 PM,18037.5,18039.25,18034.25,18038.75,676,,,,,,20240226,172000
2/26/2024,5:20 PM,18039,18039.25,18032.5,18033,761,,,,,,20240226,172100
2/26/2024,5:21 PM,18033,18037.75,18032.25,18037,925,,,,,,20240226,172200
2/26/2024,5:22 PM,18036.75,18040,18034,18038,859,,,,,,20240226,172300
2/26/2024,5:23 PM,18037.5,18039.75,18034.75,18038.5,760,,,,,,20240226,172400
2/26/2024,5:24 PM,18038.75,18047.25,18038.5,18043.75,2707,,,,,,20240226,172500
2/26/2024,5:25 PM,18044,18053,18043.25,18052.25,2390,,,,,,20240226,172600
2/26/2024,5:26 PM,18052.75,18055.5,18050.5,18053.25,1834,,,,,,20240226,172700
2/26/2024,5:27 PM,18053.5,18057.5,18049.75,18050.25,1699,,,,,,20240226,172800
2/26/2024,5:28 PM,18050.25,18051,18046,18046.75,1572,,,,,,20240226,172900
2/26/2024,5:29 PM,18046.75,18050.5,18044.25,18049.75,1170,,,,,,20240226,173000
2/26/2024,5:30 PM,18049.75,18051.25,18046,18049.5,845,,,,,,20240226,173100
2/26/2024,5:31 PM,18049.75,18054,18049.25,18051.5,1156,,,,,,20240226,173200
2/26/2024,5:32 PM,18051.5,18058.5,18051.25,18057.5,1582,,,,,,20240226,173300
2/26/2024,5:33 PM,18057.75,18059.75,18050.5,18051.25,2177,,,,,,20240226,173400
2/26/2024,5:34 PM,18051.75,18054.5,18048.75,18048.75,1267,,,,,,20240226,173500
2/26/2024,5:35 PM,18049.25,18049.25,18043.5,18045.25,1965,,,,,,20240226,173600
2/26/2024,5:36 PM,18045.25,18047.25,18039,18040.75,1758,,,,,,20240226,173700
2/26/2024,5:37 PM,18040.75,18046.75,18040.5,18046.5,989,,,,,,20240226,173800
2/26/2024,5:38 PM,18046.25,18047,18039.75,18040.75,1114,,,,,,20240226,173900
2/26/2024,5:39 PM,18040.75,18043.75,18036,18037.25,1546,,,,,,20240226,174000
2/26/2024,5:40 PM,18037,18039.5,18033.5,18036.75,1414,,,,,,20240226,174100
2/26/2024,5:41 PM,18036.75,18040.5,18034,18036.5,1214,,,,,,20240226,174200
2/26/2024,5:42 PM,18036.75,18039.25,18035,18037.5,628,,,,,,20240226,174300
2/26/2024,5:43 PM,18037.75,18043.25,18036.75,18037.75,1335,,,,,,20240226,174400
2/26/2024,5:44 PM,18037.5,18037.75,18031.5,18036.25,1687,,,,,,20240226,174500
2/26/2024,5:45 PM,18036.5,18037.5,18027.75,18029.5,1586,,,,,,20240226,174600
2/26/2024,5:46 PM,18029.75,18033.25,18026.5,18029.25,2207,,,,,,20240226,174700
2/26/2024,5:47 PM,18029,18034.75,18027.5,18033,1391,,,,,,20240226,174800
2/26/2024,5:48 PM,18033.25,18034,18025.75,18026.5,991,,,,,,20240226,174900
2/26/2024,5:49 PM,18027,18029.5,18024.5,18026.75,1001,,,,,,20240226,175000
2/26/2024,5:50 PM,18026.5,18028.5,18022.5,18028.25,1479,,,,,,20240226,175100
2/26/2024,5:51 PM,18028.25,18033.75,18027.25,18030.5,1678,,,,,,20240226,175200
2/26/2024,5:52 PM,18030.25,18031.75,18026.5,18028,1029,,,,,,20240226,175300
2/26/2024,5:53 PM,18028.5,18028.5,18019.25,18022.75,2247,,,,,,20240226,175400
2/26/2024,5:54 PM,18022.5,18023.5,18017.5,18019,2238,,,,,,20240226,175500
2/26/2024,5:55 PM,18019,18022.25,18016.75,18021,1362,,,,,,20240226,175600
2/26/2024,5:56 PM,18020.5,18024,18017.75,18023.25,1179,,,,,,20240226,175700
2/26/2024,5:57 PM,18023,18028.5,18023,18027.75,1402,,,,,,20240226,175800
2/26/2024,5:58 PM,18027.75,18029.5,18024.75,18026.5,1054,,,,,,20240226,175900
2/26/2024,5:59 PM,18026.25,18030,18025.25,18029.75,711,,,,,,20240226,180000
2/26/2024,6:00 PM,18029.25,18029.75,18025,18027,746,,,,,,20240226,180100
2/26/2024,6:01 PM,18027.25,18028.75,18022,18027,1240,,,,,,20240226,180200
2/26/2024,6:02 PM,18026.75,18027.75,18005.25,18015.5,5330,,,,,,20240226,180300
2/26/2024,6:03 PM,18015.5,18023,18011.25,18018.5,1987,,,,,,20240226,180400
2/26/2024,6:04 PM,18018.25,18032.25,18017,18031.75,2420,,,,,,20240226,180500
2/26/2024,6:05 PM,18031.5,18032,18024.75,18025.5,1948,,,,,,20240226,180600
2/26/2024,6:06 PM,18025.75,18031.5,18025,18027,1466,,,,,,20240226,180700
2/26/2024,6:07 PM,18026.75,18030.25,18021.75,18023.25,1425,,,,,,20240226,180800
2/26/2024,6:08 PM,18023.25,18033,18023.25,18032,1329,,,,,,20240226,180900
2/26/2024,6:09 PM,18032,18037,18030.75,18035.5,1943,,,,,,20240226,181000
2/26/2024,6:10 PM,18036,18037.75,18032.5,18034.5,890,,,,,,20240226,181100
2/26/2024,6:11 PM,18034.5,18044.5,18034.5,18042.5,2637,,,,,,20240226,181200
2/26/2024,6:12 PM,18042.75,18043.75,18037.5,18038.5,1413,,,,,,20240226,181300
2/26/2024,6:13 PM,18038.75,18042.25,18037,18038,1045,,,,,,20240226,181400
2/26/2024,6:14 PM,18037.75,18039.25,18035.5,18037.75,846,,,,,,20240226,181500
2/26/2024,6:15 PM,18038,18039.25,18035.25,18035.5,534,,,,,,20240226,181600
2/26/2024,6:16 PM,18035.75,18035.75,18029.25,18032.25,1845,,,,,,20240226,181700
2/26/2024,6:17 PM,18032,18039.75,18031.5,18038,1187,,,,,,20240226,181800
2/26/2024,6:18 PM,18037.75,18039,18034.5,18035.5,566,,,,,,20240226,181900
2/26/2024,6:19 PM,18035.25,18035.5,18030.75,18032.25,746,,,,,,20240226,182000
2/26/2024,6:20 PM,18032,18032,18013.75,18015.5,3934,,,,,,20240226,182100
2/26/2024,6:21 PM,18015.5,18018.25,18008.75,18012.25,3802,,,,,,20240226,182200
2/26/2024,6:22 PM,18012.5,18020.25,18012.5,18017.75,1628,,,,,,20240226,182300
2/26/2024,6:23 PM,18018,18018.75,18013,18014.25,882,,,,,,20240226,182400
2/26/2024,6:24 PM,18014.5,18019.25,18013.75,18017.25,850,,,,,,20240226,182500
2/26/2024,6:25 PM,18017.25,18022,18014.25,18019.75,2073,,,,,,20240226,182600
2/26/2024,6:26 PM,18020.25,18020.75,18012.5,18017,1283,,,,,,20240226,182700
2/26/2024,6:27 PM,18017.5,18018,17994.25,17997,5699,,,,,,20240226,182800
2/26/2024,6:28 PM,17996.75,18006.25,17996.5,18003.5,2668,,,,,,20240226,182900
2/26/2024,6:29 PM,18003.5,18008.25,17998.5,18004,1485,,,,,,20240226,183000
2/26/2024,6:30 PM,18004,18004.75,17993.75,17999.5,1736,,,,,,20240226,183100
